Date,Rainfall_mm,Temp_Max_C,Temp_Min_C,WindSpeed_Max_kmh,City
2015-06-05,0.0,30.2,18.0,16.9,Mansoura
2015-06-06,0.0,32.7,18.0,17.4,Mansoura
2015-06-07,0.0,34.4,18.8,16.9,Mansoura
2015-06-08,0.0,35.4,20.2,21.4,Mansoura
2015-06-09,0.0,34.1,20.3,17.8,Mansoura
2015-06-10,0.0,32.9,18.6,19.4,Mansoura
2015-06-11,0.0,32.7,18.1,19.8,Mansoura
2015-06-12,0.0,31.9,20.0,18.2,Mansoura
2015-06-13,0.0,32.3,18.3,18.8,Mansoura
2015-06-14,0.0,32.9,19.1,17.4,Mansoura
2015-06-15,0.0,34.9,20.1,18.2,Mansoura
2015-06-16,0.0,36.4,19.5,17.7,Mansoura
2015-06-17,0.0,36.9,20.7,20.3,Mansoura
2015-06-18,0.0,39.3,19.1,12.4,Mansoura
2015-06-19,0.0,33.8,20.6,22.1,Mansoura
2015-06-20,0.0,31.4,20.5,19.4,Mansoura
2015-06-21,0.0,32.8,19.0,16.3,Mansoura
2015-06-22,0.0,33.7,18.9,17.3,Mansoura
2015-06-23,0.0,31.7,18.9,17.9,Mansoura
2015-06-24,0.0,31.5,20.2,18.9,Mansoura
2015-06-25,0.0,32.9,20.6,20.7,Mansoura
2015-06-26,0.0,34.1,20.8,23.2,Mansoura
2015-06-27,0.0,40.2,18.5,33.3,Mansoura
2015-06-28,0.0,31.4,22.4,20.2,Mansoura
2015-06-29,0.0,32.2,18.7,17.3,Mansoura
2015-06-30,0.0,32.3,18.1,18.7,Mansoura
2015-07-01,0.0,33.0,18.9,18.1,Mansoura
2015-07-02,0.0,33.3,19.4,19.9,Mansoura
2015-07-03,0.0,34.4,20.7,18.2,Mansoura
2015-07-04,0.0,35.1,20.8,15.6,Mansoura
2015-07-05,0.0,35.1,20.6,15.8,Mansoura
2015-07-06,0.0,33.6,20.6,16.4,Mansoura
2015-07-07,0.0,34.3,21.7,16.6,Mansoura
2015-07-08,0.0,34.7,18.9,15.3,Mansoura
2015-07-09,0.0,34.6,18.4,13.7,Mansoura
2015-07-10,0.0,34.1,19.7,17.1,Mansoura
2015-07-11,0.0,36.0,20.2,16.6,Mansoura
2015-07-12,0.0,34.8,21.6,19.4,Mansoura
2015-07-13,0.0,35.6,23.0,15.5,Mansoura
2015-07-14,0.0,36.4,21.0,16.2,Mansoura
2015-07-15,0.0,35.8,20.9,14.8,Mansoura
2015-07-16,0.0,36.6,20.1,14.5,Mansoura
2015-07-17,0.0,37.4,21.5,17.8,Mansoura
2015-07-18,0.0,37.5,21.7,18.5,Mansoura
2015-07-19,0.0,36.5,21.6,17.2,Mansoura
2015-07-20,0.0,35.5,21.0,12.5,Mansoura
2015-07-21,0.0,35.7,20.8,13.0,Mansoura
2015-07-22,0.0,36.4,19.8,12.6,Mansoura
2015-07-23,0.0,38.3,20.2,14.9,Mansoura
2015-07-24,0.0,38.6,22.5,19.1,Mansoura
2015-07-25,0.0,36.5,22.3,17.3,Mansoura
2015-07-26,0.0,35.9,20.4,15.0,Mansoura
2015-07-27,0.0,35.6,20.6,13.6,Mansoura
2015-07-28,0.0,35.9,21.6,14.9,Mansoura
2015-07-29,0.0,36.2,21.1,11.6,Mansoura
2015-07-30,0.0,37.8,22.1,15.0,Mansoura
2015-07-31,0.0,38.6,22.9,15.1,Mansoura
2015-08-01,0.0,37.9,22.3,15.4,Mansoura
2015-08-02,0.0,38.0,23.2,14.6,Mansoura
2015-08-03,0.0,38.3,25.1,14.6,Mansoura
2015-08-04,0.0,38.6,24.1,13.4,Mansoura
2015-08-05,0.0,37.3,23.5,17.2,Mansoura
2015-08-06,0.0,38.4,21.8,12.2,Mansoura
2015-08-07,0.0,41.9,25.2,16.8,Mansoura
2015-08-08,0.0,39.2,23.8,18.1,Mansoura
2015-08-09,0.0,38.6,24.1,15.8,Mansoura
2015-08-10,0.0,38.2,23.9,13.7,Mansoura
2015-08-11,0.0,37.6,24.3,16.2,Mansoura
2015-08-12,0.0,36.3,22.7,15.7,Mansoura
2015-08-13,0.0,36.4,23.0,14.8,Mansoura
2015-08-14,0.0,38.3,21.4,16.3,Mansoura
2015-08-15,0.0,39.6,22.5,12.7,Mansoura
2015-08-16,0.0,41.0,25.8,14.1,Mansoura
2015-08-17,0.0,36.4,26.4,19.1,Mansoura
2015-08-18,0.0,36.9,25.1,18.1,Mansoura
2015-08-19,0.0,37.0,23.1,15.8,Mansoura
2015-08-20,0.0,37.2,22.7,15.1,Mansoura
2015-08-21,0.0,36.2,23.2,17.1,Mansoura
2015-08-22,0.0,36.8,23.1,17.3,Mansoura
2015-08-23,0.0,35.7,23.8,17.2,Mansoura
2015-08-24,0.0,35.5,25.1,19.6,Mansoura
2015-08-25,0.0,34.5,24.6,15.1,Mansoura
2015-08-26,0.0,35.3,23.0,13.4,Mansoura
2015-08-27,0.0,36.3,22.0,15.8,Mansoura
2015-08-28,0.0,36.6,22.8,15.8,Mansoura
2015-08-29,0.0,36.5,22.1,16.7,Mansoura
2015-08-30,0.0,36.7,23.1,19.2,Mansoura
2015-08-31,0.0,36.5,21.8,16.2,Mansoura
2015-09-01,0.0,37.3,22.2,16.6,Mansoura
2015-09-02,0.0,37.4,22.2,18.4,Mansoura
2015-09-03,0.0,37.0,21.7,21.2,Mansoura
2015-09-04,0.0,36.1,21.3,15.5,Mansoura
2015-09-05,0.0,35.0,21.2,16.2,Mansoura
2015-09-06,0.0,36.1,19.8,14.1,Mansoura
2015-09-07,0.0,38.5,22.0,16.8,Mansoura
2015-09-08,0.0,39.6,22.8,18.1,Mansoura
2015-09-09,0.0,39.5,23.2,18.1,Mansoura
2015-09-10,0.0,38.5,22.7,17.7,Mansoura
2015-09-11,0.0,38.8,22.6,15.2,Mansoura
2015-09-12,0.0,38.6,22.8,20.0,Mansoura
2015-09-13,0.0,36.3,23.2,16.3,Mansoura
2015-09-14,0.0,34.6,22.1,15.7,Mansoura
2015-09-15,0.0,34.5,21.4,15.8,Mansoura
2015-09-16,0.0,34.3,21.5,15.5,Mansoura
2015-09-17,0.0,34.6,22.4,15.7,Mansoura
2015-09-18,0.0,36.0,23.0,16.6,Mansoura
2015-09-19,0.0,36.8,23.8,19.0,Mansoura
2015-09-20,0.0,35.4,24.1,19.9,Mansoura
2015-09-21,0.0,35.2,20.3,12.6,Mansoura
2015-09-22,0.0,39.1,22.4,17.9,Mansoura
2015-09-23,0.0,37.0,22.2,18.6,Mansoura
2015-09-24,0.0,38.4,23.7,16.3,Mansoura
2015-09-25,1.2,37.3,24.3,15.0,Mansoura
2015-09-26,0.0,36.2,22.9,19.2,Mansoura
2015-09-27,0.0,34.3,20.2,17.3,Mansoura
2015-09-28,0.0,35.4,22.2,18.4,Mansoura
2015-09-29,0.2,35.2,22.2,14.8,Mansoura
2015-09-30,0.6,32.2,25.0,16.3,Mansoura
2015-10-01,0.0,32.3,22.4,16.6,Mansoura
2015-10-02,0.0,33.8,20.7,16.7,Mansoura
2015-10-03,0.0,33.4,21.2,16.0,Mansoura
2015-10-04,0.0,31.4,22.7,16.8,Mansoura
2015-10-05,0.0,31.4,20.5,15.4,Mansoura
2015-10-06,0.0,31.7,20.3,21.6,Mansoura
2015-10-07,0.0,29.9,21.5,15.0,Mansoura
2015-10-08,0.0,31.4,20.0,17.7,Mansoura
2015-10-09,0.0,32.3,21.4,18.7,Mansoura
2015-10-10,0.0,31.5,19.8,16.8,Mansoura
2015-10-11,0.0,32.9,19.9,17.2,Mansoura
2015-10-12,0.0,35.0,21.1,14.1,Mansoura
2015-10-13,0.0,35.1,20.1,15.9,Mansoura
2015-10-14,0.0,32.9,21.7,17.4,Mansoura
2015-10-15,0.0,32.0,18.1,15.0,Mansoura
2015-10-16,0.0,31.6,17.6,15.8,Mansoura
2015-10-17,0.0,32.5,19.3,15.1,Mansoura
2015-10-18,0.0,32.8,21.5,13.8,Mansoura
2015-10-19,0.0,31.5,21.5,14.6,Mansoura
2015-10-20,0.0,33.1,18.8,15.0,Mansoura
2015-10-21,0.0,33.8,19.6,12.1,Mansoura
2015-10-22,0.0,35.2,20.6,10.8,Mansoura
2015-10-23,0.0,37.0,23.7,27.5,Mansoura
2015-10-24,0.0,32.4,20.8,22.5,Mansoura
2015-10-25,1.6,28.3,21.6,17.4,Mansoura
2015-10-26,0.5,27.4,19.2,14.4,Mansoura
2015-10-27,0.0,27.4,18.9,18.6,Mansoura
2015-10-28,6.5,25.8,17.1,14.8,Mansoura
2015-10-29,0.2,25.4,16.6,14.0,Mansoura
2015-10-30,0.0,26.4,15.2,11.2,Mansoura
2015-10-31,0.0,26.3,16.0,13.1,Mansoura
2015-11-01,0.4,26.9,19.0,19.5,Mansoura
2015-11-02,0.0,27.3,20.0,22.9,Mansoura
2015-11-03,1.4,27.1,20.3,21.1,Mansoura
2015-11-04,19.1,23.6,17.6,18.0,Mansoura
2015-11-05,11.6,21.4,17.0,11.3,Mansoura
2015-11-06,0.2,22.7,17.5,13.7,Mansoura
2015-11-07,0.4,24.7,16.8,12.0,Mansoura
2015-11-08,0.0,24.3,17.2,15.2,Mansoura
2015-11-09,0.0,23.8,15.9,19.5,Mansoura
2015-11-10,0.0,24.7,16.4,17.8,Mansoura
2015-11-11,0.0,24.1,15.1,13.5,Mansoura
2015-11-12,0.0,24.8,14.4,11.2,Mansoura
2015-11-13,0.0,25.6,14.3,14.3,Mansoura
2015-11-14,0.0,27.0,17.2,18.1,Mansoura
2015-11-15,0.0,26.4,17.5,10.2,Mansoura
2015-11-16,0.7,24.3,17.4,16.8,Mansoura
2015-11-17,0.0,24.2,15.8,18.7,Mansoura
2015-11-18,0.0,24.7,12.6,10.1,Mansoura
2015-11-19,0.0,24.5,14.1,10.4,Mansoura
2015-11-20,0.0,25.1,12.8,12.8,Mansoura
2015-11-21,0.0,25.5,15.0,13.9,Mansoura
2015-11-22,0.0,25.6,14.7,10.8,Mansoura
2015-11-23,0.0,25.4,14.1,20.4,Mansoura
2015-11-24,0.0,25.3,16.7,17.6,Mansoura
2015-11-25,0.0,25.6,16.5,16.6,Mansoura
2015-11-26,0.0,26.2,15.0,15.0,Mansoura
2015-11-27,0.0,26.2,12.1,11.1,Mansoura
2015-11-28,0.0,26.3,14.1,8.0,Mansoura
2015-11-29,0.0,24.9,12.4,12.4,Mansoura
2015-11-30,0.8,22.1,12.0,18.6,Mansoura
2015-12-01,0.0,21.7,12.8,18.8,Mansoura
2015-12-02,0.0,22.2,13.5,14.8,Mansoura
2015-12-03,0.0,22.4,14.0,20.6,Mansoura
2015-12-04,0.0,19.2,13.6,17.6,Mansoura
2015-12-05,0.0,17.6,12.9,26.6,Mansoura
2015-12-06,0.0,19.5,11.1,18.6,Mansoura
2015-12-07,0.0,22.5,8.7,14.2,Mansoura
2015-12-08,0.0,22.1,11.1,12.8,Mansoura
2015-12-09,0.0,22.2,11.4,11.9,Mansoura
2015-12-10,0.1,20.8,12.3,14.1,Mansoura
2015-12-11,0.1,20.8,12.0,14.1,Mansoura
2015-12-12,0.7,20.2,12.7,15.0,Mansoura
2015-12-13,0.0,19.3,12.2,14.8,Mansoura
2015-12-14,0.0,21.0,10.2,15.9,Mansoura
2015-12-15,0.0,20.8,9.3,9.0,Mansoura
2015-12-16,0.0,20.3,10.0,7.7,Mansoura
2015-12-17,0.0,18.5,11.1,23.0,Mansoura
2015-12-18,0.0,19.9,10.5,16.0,Mansoura
2015-12-19,0.0,19.5,9.1,17.0,Mansoura
2015-12-20,0.5,19.3,11.4,15.3,Mansoura
2015-12-21,0.0,20.4,9.0,10.7,Mansoura
2015-12-22,0.0,20.9,10.7,18.2,Mansoura
2015-12-23,0.0,20.1,12.0,16.3,Mansoura
2015-12-24,0.0,21.0,13.1,17.1,Mansoura
2015-12-25,0.0,21.8,10.9,10.7,Mansoura
2015-12-26,0.0,21.1,7.6,8.2,Mansoura
2015-12-27,0.0,21.4,10.7,16.5,Mansoura
2015-12-28,0.0,22.8,12.7,19.6,Mansoura
2015-12-29,0.0,22.4,6.5,16.8,Mansoura
2015-12-30,0.0,20.9,12.7,21.7,Mansoura
2015-12-31,2.6,17.9,11.1,16.5,Mansoura
2016-01-01,0.3,13.8,9.2,28.3,Mansoura
2016-01-02,0.0,16.2,9.8,18.3,Mansoura
2016-01-03,0.0,17.3,9.7,20.2,Mansoura
2016-01-04,0.0,20.3,10.2,23.8,Mansoura
2016-01-05,0.0,22.0,10.2,21.1,Mansoura
2016-01-06,0.0,24.4,10.9,12.7,Mansoura
2016-01-07,0.2,22.4,12.8,28.9,Mansoura
2016-01-08,0.1,17.3,13.4,29.3,Mansoura
2016-01-09,0.3,20.7,11.9,13.7,Mansoura
2016-01-10,0.0,20.9,6.8,8.9,Mansoura
2016-01-11,0.0,21.7,9.5,10.3,Mansoura
2016-01-12,0.0,21.7,8.9,8.2,Mansoura
2016-01-13,0.0,22.0,8.9,8.2,Mansoura
2016-01-14,0.0,20.7,10.1,17.5,Mansoura
2016-01-15,0.0,19.2,11.6,10.8,Mansoura
2016-01-16,0.0,20.6,7.6,8.5,Mansoura
2016-01-17,0.0,22.5,7.1,21.8,Mansoura
2016-01-18,0.0,16.4,9.4,33.5,Mansoura
2016-01-19,0.0,15.9,9.7,23.0,Mansoura
2016-01-20,0.0,17.5,8.2,8.1,Mansoura
2016-01-21,0.0,20.1,7.0,10.6,Mansoura
2016-01-22,0.0,19.3,6.6,13.2,Mansoura
2016-01-23,0.0,17.3,10.6,24.2,Mansoura
2016-01-24,0.0,14.5,9.4,30.4,Mansoura
2016-01-25,0.0,14.1,7.9,25.1,Mansoura
2016-01-26,1.3,13.3,5.1,20.5,Mansoura
2016-01-27,3.0,13.5,6.4,13.9,Mansoura
2016-01-28,0.0,14.7,5.8,13.2,Mansoura
2016-01-29,0.0,18.3,5.7,9.0,Mansoura
2016-01-30,0.0,18.4,5.3,9.6,Mansoura
2016-01-31,0.0,19.2,7.9,8.0,Mansoura
2016-02-01,0.0,19.7,7.5,14.6,Mansoura
2016-02-02,0.0,20.0,9.7,15.6,Mansoura
2016-02-03,0.0,21.9,8.6,16.4,Mansoura
2016-02-04,0.0,25.6,10.8,14.0,Mansoura
2016-02-05,0.0,21.5,8.9,19.6,Mansoura
2016-02-06,0.7,16.4,11.3,27.5,Mansoura
2016-02-07,0.1,15.5,10.8,27.1,Mansoura
2016-02-08,0.0,15.8,9.1,10.8,Mansoura
2016-02-09,0.0,18.3,9.0,11.2,Mansoura
2016-02-10,0.1,17.9,9.9,17.6,Mansoura
2016-02-11,0.0,20.9,5.0,9.1,Mansoura
2016-02-12,0.0,24.1,6.1,9.5,Mansoura
2016-02-13,0.0,25.8,8.1,10.1,Mansoura
2016-02-14,0.0,28.3,8.7,9.2,Mansoura
2016-02-15,0.0,29.2,11.2,24.1,Mansoura
2016-02-16,0.0,29.1,14.7,20.8,Mansoura
2016-02-17,0.0,30.6,14.3,16.1,Mansoura
2016-02-18,0.0,32.1,15.3,11.3,Mansoura
2016-02-19,0.0,25.6,15.2,21.0,Mansoura
2016-02-20,0.0,24.3,13.5,14.5,Mansoura
2016-02-21,0.1,20.1,13.2,30.9,Mansoura
2016-02-22,0.0,20.2,13.0,28.1,Mansoura
2016-02-23,0.0,23.0,10.2,10.9,Mansoura
2016-02-24,0.0,25.7,9.4,9.0,Mansoura
2016-02-25,0.0,28.1,10.3,15.3,Mansoura
2016-02-26,0.0,28.5,12.4,14.3,Mansoura
2016-02-27,0.0,24.8,13.4,15.4,Mansoura
2016-02-28,0.0,24.9,8.9,16.4,Mansoura
2016-02-29,0.0,29.5,13.3,18.7,Mansoura
2016-03-01,0.0,33.6,14.6,12.4,Mansoura
2016-03-02,0.0,32.3,14.7,23.2,Mansoura
2016-03-03,1.1,21.5,13.6,16.2,Mansoura
2016-03-04,0.0,24.0,10.5,14.8,Mansoura
2016-03-05,0.0,25.3,10.4,19.0,Mansoura
2016-03-06,0.0,23.2,8.8,16.4,Mansoura
2016-03-07,0.0,24.6,9.3,14.1,Mansoura
2016-03-08,0.0,26.1,11.3,14.1,Mansoura
2016-03-09,0.0,31.7,12.8,16.6,Mansoura
2016-03-10,0.0,26.8,11.9,14.9,Mansoura
2016-03-11,0.0,26.9,12.7,20.5,Mansoura
2016-03-12,0.0,26.9,14.8,21.7,Mansoura
2016-03-13,0.0,32.6,15.0,19.5,Mansoura
2016-03-14,0.0,24.9,15.2,25.8,Mansoura
2016-03-15,0.2,20.7,13.7,28.1,Mansoura
2016-03-16,0.0,20.8,10.8,19.3,Mansoura
2016-03-17,0.0,22.3,9.5,18.2,Mansoura
2016-03-18,0.0,23.9,8.2,13.5,Mansoura
2016-03-19,0.0,30.8,10.9,19.0,Mansoura
2016-03-20,0.0,21.0,13.4,20.4,Mansoura
2016-03-21,0.0,22.3,12.7,20.7,Mansoura
2016-03-22,0.0,25.0,9.5,13.0,Mansoura
2016-03-23,0.0,31.2,10.3,19.1,Mansoura
2016-03-24,0.0,31.5,17.2,22.7,Mansoura
2016-03-25,0.0,28.3,14.3,17.1,Mansoura
2016-03-26,0.8,27.8,17.0,15.6,Mansoura
2016-03-27,0.0,21.7,12.2,20.9,Mansoura
2016-03-28,0.1,20.9,12.6,24.2,Mansoura
2016-03-29,0.0,22.4,12.9,17.6,Mansoura
2016-03-30,0.0,23.3,9.1,18.8,Mansoura
2016-03-31,0.0,25.0,11.5,20.6,Mansoura
2016-04-01,0.0,26.8,11.9,20.0,Mansoura
2016-04-02,0.0,28.9,13.7,19.6,Mansoura
2016-04-03,0.0,29.2,13.3,18.3,Mansoura
2016-04-04,0.0,30.2,10.6,14.6,Mansoura
2016-04-05,0.0,31.6,14.8,24.2,Mansoura
2016-04-06,0.0,31.2,14.1,14.9,Mansoura
2016-04-07,0.0,33.8,12.7,17.6,Mansoura
2016-04-08,0.0,39.4,17.5,13.1,Mansoura
2016-04-09,0.1,38.9,20.6,24.3,Mansoura
2016-04-10,0.0,29.8,17.9,19.5,Mansoura
2016-04-11,0.2,28.1,13.7,22.4,Mansoura
2016-04-12,0.7,23.3,15.2,22.2,Mansoura
2016-04-13,0.2,24.3,15.4,19.6,Mansoura
2016-04-14,0.0,28.0,14.3,12.2,Mansoura
2016-04-15,0.0,31.5,13.2,12.9,Mansoura
2016-04-16,0.0,35.0,14.2,16.7,Mansoura
2016-04-17,0.0,33.2,14.2,16.7,Mansoura
2016-04-18,0.0,31.4,14.3,17.6,Mansoura
2016-04-19,0.0,32.1,14.7,19.8,Mansoura
2016-04-20,0.0,35.1,16.0,16.7,Mansoura
2016-04-21,0.0,36.0,15.0,17.6,Mansoura
2016-04-22,0.0,34.2,14.7,16.6,Mansoura
2016-04-23,0.0,32.7,16.5,16.5,Mansoura
2016-04-24,0.0,39.0,16.4,13.4,Mansoura
2016-04-25,0.0,33.8,19.5,16.6,Mansoura
2016-04-26,0.0,40.3,18.9,27.3,Mansoura
2016-04-27,0.0,28.5,17.3,18.7,Mansoura
2016-04-28,0.0,28.2,14.0,16.4,Mansoura
2016-04-29,0.0,30.6,15.0,16.1,Mansoura
2016-04-30,0.0,35.6,15.1,11.0,Mansoura
2016-05-01,0.0,32.3,18.4,22.8,Mansoura
2016-05-02,0.0,34.3,15.3,22.1,Mansoura
2016-05-03,0.0,36.6,18.4,26.1,Mansoura
2016-05-04,0.0,28.4,16.0,18.6,Mansoura
2016-05-05,0.0,30.3,15.4,20.7,Mansoura
2016-05-06,0.0,26.6,15.1,17.9,Mansoura
2016-05-07,0.0,28.3,14.0,19.6,Mansoura
2016-05-08,0.0,30.7,14.7,16.8,Mansoura
2016-05-09,0.0,33.5,17.9,19.5,Mansoura
2016-05-10,0.0,31.9,17.0,19.3,Mansoura
2016-05-11,0.0,31.0,16.6,17.4,Mansoura
2016-05-12,0.0,34.2,14.9,15.5,Mansoura
2016-05-13,0.0,38.5,18.0,9.2,Mansoura
2016-05-14,0.0,43.0,24.7,20.1,Mansoura
2016-05-15,0.0,43.9,25.5,27.1,Mansoura
2016-05-16,0.0,36.0,22.7,23.3,Mansoura
2016-05-17,0.0,33.0,20.0,16.9,Mansoura
2016-05-18,0.0,30.3,17.7,17.8,Mansoura
2016-05-19,0.0,29.9,17.6,16.6,Mansoura
2016-05-20,0.0,31.0,15.6,17.1,Mansoura
2016-05-21,0.0,34.4,16.7,16.4,Mansoura
2016-05-22,0.0,37.1,19.0,24.8,Mansoura
2016-05-23,0.0,27.7,17.9,23.9,Mansoura
2016-05-24,0.0,29.2,18.3,20.4,Mansoura
2016-05-25,0.0,34.1,14.4,12.6,Mansoura
2016-05-26,0.0,31.2,19.6,22.3,Mansoura
2016-05-27,0.0,29.8,16.9,24.5,Mansoura
2016-05-28,0.0,29.3,17.9,24.8,Mansoura
2016-05-29,0.0,30.9,17.6,15.5,Mansoura
2016-05-30,0.0,33.7,17.3,16.8,Mansoura
2016-05-31,0.0,37.5,16.7,13.1,Mansoura
2016-06-01,0.0,41.7,20.1,17.5,Mansoura
2016-06-02,0.0,40.6,18.7,15.2,Mansoura
2016-06-03,0.0,44.1,21.5,12.0,Mansoura
2016-06-04,0.3,43.6,22.3,14.1,Mansoura
2016-06-05,0.0,37.0,22.0,16.8,Mansoura
2016-06-06,0.0,36.6,19.0,13.7,Mansoura
2016-06-07,0.0,40.5,20.4,17.1,Mansoura
2016-06-08,0.0,35.3,22.6,17.8,Mansoura
2016-06-09,0.0,32.0,20.7,20.0,Mansoura
2016-06-10,0.0,32.0,18.0,15.8,Mansoura
2016-06-11,0.0,34.3,17.5,16.6,Mansoura
2016-06-12,0.0,36.3,20.5,19.7,Mansoura
2016-06-13,0.0,35.5,20.7,19.3,Mansoura
2016-06-14,0.0,40.1,19.4,14.7,Mansoura
2016-06-15,0.0,34.6,22.9,19.3,Mansoura
2016-06-16,0.0,34.2,20.0,18.4,Mansoura
2016-06-17,0.0,36.4,19.3,20.0,Mansoura
2016-06-18,0.0,37.1,20.2,16.7,Mansoura
2016-06-19,0.0,37.8,20.8,16.3,Mansoura
2016-06-20,0.0,38.4,20.1,16.6,Mansoura
2016-06-21,0.0,39.6,21.2,19.3,Mansoura
2016-06-22,0.0,38.7,22.5,17.4,Mansoura
2016-06-23,0.0,39.2,23.5,17.2,Mansoura
2016-06-24,0.0,38.0,22.9,17.2,Mansoura
2016-06-25,0.0,38.9,22.9,18.4,Mansoura
2016-06-26,0.0,37.8,22.4,17.4,Mansoura
2016-06-27,0.0,34.2,22.6,19.2,Mansoura
2016-06-28,0.0,35.2,23.6,21.4,Mansoura
2016-06-29,0.0,37.8,22.2,16.5,Mansoura
2016-06-30,0.0,36.1,22.2,17.5,Mansoura
2016-07-01,0.0,34.7,23.6,16.7,Mansoura
2016-07-02,0.0,36.4,23.3,19.2,Mansoura
2016-07-03,0.0,36.5,22.5,19.2,Mansoura
2016-07-04,0.0,35.8,22.7,21.1,Mansoura
2016-07-05,0.0,35.9,22.8,13.6,Mansoura
2016-07-06,0.0,38.0,23.2,15.3,Mansoura
2016-07-07,0.0,37.0,23.4,19.6,Mansoura
2016-07-08,0.0,35.7,22.2,15.6,Mansoura
2016-07-09,0.0,36.1,23.1,15.2,Mansoura
2016-07-10,0.0,36.9,23.7,17.6,Mansoura
2016-07-11,0.0,36.5,21.6,14.8,Mansoura
2016-07-12,0.0,36.6,20.7,14.4,Mansoura
2016-07-13,0.0,37.1,21.0,15.1,Mansoura
2016-07-14,0.0,37.1,21.6,15.9,Mansoura
2016-07-15,0.0,37.0,20.5,14.1,Mansoura
2016-07-16,0.0,36.9,19.8,14.8,Mansoura
2016-07-17,0.0,36.0,23.2,21.0,Mansoura
2016-07-18,0.0,34.1,23.5,16.5,Mansoura
2016-07-19,0.0,34.6,21.4,15.1,Mansoura
2016-07-20,0.0,35.2,22.2,14.1,Mansoura
2016-07-21,0.0,36.3,22.0,18.4,Mansoura
2016-07-22,0.0,34.8,22.3,16.9,Mansoura
2016-07-23,0.0,34.7,20.1,17.3,Mansoura
2016-07-24,0.0,36.1,21.9,20.4,Mansoura
2016-07-25,0.0,38.3,22.4,18.2,Mansoura
2016-07-26,0.0,37.7,21.4,15.0,Mansoura
2016-07-27,0.0,36.0,23.2,16.6,Mansoura
2016-07-28,0.0,35.4,24.4,16.5,Mansoura
2016-07-29,0.0,35.8,24.1,15.4,Mansoura
2016-07-30,0.0,35.9,22.8,15.2,Mansoura
2016-07-31,0.0,36.3,23.1,12.7,Mansoura
2016-08-01,0.0,37.3,23.0,14.2,Mansoura
2016-08-02,0.0,37.6,21.8,14.1,Mansoura
2016-08-03,0.0,36.7,21.7,15.0,Mansoura
2016-08-04,0.0,37.6,22.3,16.5,Mansoura
2016-08-05,0.0,37.3,22.9,15.2,Mansoura
2016-08-06,0.0,37.3,20.5,14.5,Mansoura
2016-08-07,0.0,36.5,22.9,18.6,Mansoura
2016-08-08,0.0,36.3,22.5,17.8,Mansoura
2016-08-09,0.0,36.7,23.7,16.4,Mansoura
2016-08-10,0.0,35.3,21.6,14.3,Mansoura
2016-08-11,0.0,34.8,23.4,14.1,Mansoura
2016-08-12,0.0,35.5,22.1,13.7,Mansoura
2016-08-13,0.0,37.1,22.4,18.2,Mansoura
2016-08-14,0.0,36.4,23.8,19.2,Mansoura
2016-08-15,0.0,34.8,24.5,16.6,Mansoura
2016-08-16,0.0,33.8,21.7,15.8,Mansoura
2016-08-17,0.0,35.2,22.4,18.9,Mansoura
2016-08-18,0.0,37.2,22.2,18.8,Mansoura
2016-08-19,0.0,36.6,19.4,14.8,Mansoura
2016-08-20,0.0,35.9,19.8,13.8,Mansoura
2016-08-21,0.0,35.9,19.6,16.6,Mansoura
2016-08-22,0.0,36.1,20.8,16.5,Mansoura
2016-08-23,0.0,36.0,22.1,16.7,Mansoura
2016-08-24,0.0,36.5,22.0,17.7,Mansoura
2016-08-25,0.0,36.2,21.7,17.3,Mansoura
2016-08-26,0.0,36.4,20.2,16.6,Mansoura
2016-08-27,0.0,35.8,21.9,17.5,Mansoura
2016-08-28,0.0,34.6,21.8,17.3,Mansoura
2016-08-29,0.0,34.0,21.8,17.1,Mansoura
2016-08-30,0.0,33.6,21.5,16.6,Mansoura
2016-08-31,0.0,34.3,22.4,15.4,Mansoura
2016-09-01,0.0,35.3,22.4,16.2,Mansoura
2016-09-02,0.0,36.7,24.7,18.9,Mansoura
2016-09-03,0.0,34.8,22.0,16.9,Mansoura
2016-09-04,0.0,34.5,21.3,15.2,Mansoura
2016-09-05,0.0,34.9,22.3,17.9,Mansoura
2016-09-06,0.0,33.7,20.6,16.0,Mansoura
2016-09-07,0.0,33.6,19.8,17.3,Mansoura
2016-09-08,0.0,34.3,20.1,16.2,Mansoura
2016-09-09,0.0,37.8,19.7,14.1,Mansoura
2016-09-10,0.0,39.2,20.2,16.2,Mansoura
2016-09-11,0.0,37.0,20.5,17.6,Mansoura
2016-09-12,0.0,34.1,23.8,18.0,Mansoura
2016-09-13,0.0,33.8,21.3,17.3,Mansoura
2016-09-14,0.0,35.5,20.5,16.9,Mansoura
2016-09-15,0.0,34.4,22.0,17.3,Mansoura
2016-09-16,0.0,34.0,22.1,15.1,Mansoura
2016-09-17,0.0,34.3,22.7,16.1,Mansoura
2016-09-18,0.0,35.1,19.8,14.9,Mansoura
2016-09-19,0.0,36.2,18.8,15.0,Mansoura
2016-09-20,0.0,38.3,21.2,16.2,Mansoura
2016-09-21,0.0,40.8,22.4,15.9,Mansoura
2016-09-22,0.0,34.4,23.4,16.9,Mansoura
2016-09-23,0.0,32.7,22.3,20.6,Mansoura
2016-09-24,0.0,31.3,21.4,17.2,Mansoura
2016-09-25,0.0,30.8,21.4,16.9,Mansoura
2016-09-26,0.0,31.2,19.1,17.9,Mansoura
2016-09-27,0.0,30.8,18.2,18.5,Mansoura
